Date,QBTS,SOFI,SPY
2022-11-25,2.509999990463257,4.599999904632568,382.9429626464844
2022-11-28,2.5,4.449999809265137,376.8323669433594
2022-11-29,2.3399999141693115,4.559999942779541,376.1850891113281
2022-11-30,2.3399999141693115,4.829999923706055,388.0351867675781
2022-12-01,2.3499999046325684,4.739999771118164,387.7496337890625
2022-12-02,2.1500000953674316,4.699999809265137,387.30224609375
2022-12-05,2.450000047683716,4.53000020980835,380.33502197265625
2022-12-06,2.4100000858306885,4.320000171661377,374.8525390625
2022-12-07,2.390000104904175,4.300000190734863,374.21490478515625
2022-12-08,2.309999942779541,4.400000095367432,377.1464538574219
2022-12-09,2.319999933242798,4.340000152587891,374.3291320800781
2022-12-12,2.359999895095825,4.449999809265137,379.7259216308594
2022-12-13,2.4000000953674316,4.429999828338623,382.6003112792969
2022-12-14,2.119999885559082,4.699999809265137,380.1541748046875
2022-12-15,2.0,4.630000114440918,370.85498046875
2022-12-16,2.130000114440918,4.639999866485596,366.4765319824219
2022-12-19,2.0299999713897705,4.429999828338623,363.3689880371094
2022-12-20,1.8700000047683716,4.570000171661377,363.8662414550781
2022-12-21,2.0399999618530273,4.639999866485596,369.30694580078125
2022-12-22,1.8799999952316284,4.579999923706055,364.0382995605469
2022-12-23,1.7000000476837158,4.610000133514404,366.13238525390625
2022-12-27,1.5299999713897705,4.389999866485596,364.6885681152344
2022-12-28,1.5499999523162842,4.369999885559082,360.15625
2022-12-29,1.4600000381469727,4.590000152587891,366.63916015625
2022-12-30,1.440000057220459,4.610000133514404,365.6734313964844
2023-01-03,1.440000057220459,4.5,364.134033203125
2023-01-04,1.2899999618530273,4.769999980926514,366.94512939453125
2023-01-05,1.149999976158142,4.630000114440918,362.7570495605469
2023-01-06,1.100000023841858,4.619999885559082,371.0758056640625
2023-01-09,1.0499999523162842,4.820000171661377,370.8655090332031
2023-01-10,1.1100000143051147,5.119999885559082,373.46624755859375
2023-01-11,1.1100000143051147,5.150000095367432,378.1898193359375
2023-01-12,1.340000033378601,5.360000133514404,379.5667419433594
2023-01-13,1.6799999475479126,5.440000057220459,381.0393371582031
2023-01-17,1.5099999904632568,5.639999866485596,380.34130859375
2023-01-18,1.4500000476837158,5.559999942779541,374.3364562988281
2023-01-19,1.340000033378601,5.409999847412109,371.6113586425781
2023-01-20,1.2999999523162842,5.670000076293945,378.53411865234375
2023-01-23,1.2799999713897705,5.869999885559082,383.075927734375
2023-01-24,1.25,5.789999961853027,382.664794921875
2023-01-25,1.2100000381469727,5.789999961853027,382.8082275390625
2023-01-26,1.2200000286102295,5.710000038146973,387.01544189453125
2023-01-27,1.2400000095367432,5.940000057220459,387.9046630859375
2023-01-30,1.159999966621399,6.679999828338623,383.0376892089844
2023-01-31,1.25,6.929999828338623,388.6696472167969
2023-02-01,1.2200000286102295,7.380000114440918,392.8003234863281
2023-02-02,1.2200000286102295,7.71999979019165,398.518310546875
